'Time','PLETH',,,
'[21:31:18.120 2]',563,6687,11,-2
'[21:31:18.128 2]',574,6688,9,-1
'[21:31:18.136 2]',583,6689,8,1
'[21:31:18.144 2]',591,6690,9,-5
'[21:31:18.152 2]',600,6691,4,-3
'[21:31:18.160 2]',604,6692,1,-4
'[21:31:18.168 2]',605,6693,-3,-2
'[21:31:18.176 2]',602,6694,-5,-1
'[21:31:18.184 2]',597,6695,-6,2
'[21:31:18.192 2]',591,6696,-4,-2
'[21:31:18.200 2]',587,6697,-6,-1
'[21:31:18.208 2]',581,6698,-7,0
'[21:31:18.216 2]',574,6699,-7,-1
'[21:31:18.224 2]',567,6700,-8,0
'[21:31:18.232 2]',559,6701,-8,0
'[21:31:18.240 2]',551,6702,-8,3
'[21:31:18.248 2]',543,6703,-5,-1
'[21:31:18.256 2]',538,6704,-6,0
'[21:31:18.264 2]',532,6705,-6,0
'[21:31:18.272 2]',526,6706,-6,0
'[21:31:18.280 2]',520,6707,-6,-1
'[21:31:18.288 2]',514,6708,-7,0
'[21:31:18.296 2]',507,6709,-7,1
'[21:31:18.304 2]',500,6710,-6,-1
'[21:31:18.312 2]',494,6711,-7,-1
'[21:31:18.320 2]',487,6712,-8,1
'[21:31:18.328 2]',479,6713,-7,0
'[21:31:18.336 2]',472,6714,-7,1
'[21:31:18.344 2]',465,6715,-6,1
'[21:31:18.352 2]',459,6716,-5,-1
'[21:31:18.360 2]',454,6717,-6,0
'[21:31:18.368 2]',448,6718,-6,-1
'[21:31:18.376 2]',442,6719,-7,1
'[21:31:18.384 2]',435,6720,-6,1
'[21:31:18.392 2]',429,6721,-5,0
'[21:31:18.400 2]',424,6722,-5,-1
'[21:31:18.408 2]',419,6723,-6,0
'[21:31:18.416 2]',413,6724,-6,0
'[21:31:18.424 2]',407,6725,-6,3
'[21:31:18.432 2]',401,6726,-3,5
'[21:31:18.440 2]',398,6727,2,4
'[21:31:18.448 2]',400,6728,6,5
'[21:31:18.456 2]',406,6729,11,6
'[21:31:18.464 2]',417,6730,17,4
'[21:31:18.472 2]',434,6731,21,1
'[21:31:18.480 2]',455,6732,22,1
'[21:31:18.488 2]',477,6733,23,-4
'[21:31:18.496 2]',500,6734,19,-3
'[21:31:18.504 2]',519,6735,16,-1
'[21:31:18.512 2]',535,6736,15,-1
'[21:31:18.520 2]',550,6737,14,-3
'[21:31:18.528 2]',564,6738,11,-2
'[21:31:18.536 2]',575,6739,9,-4
'[21:31:18.544 2]',584,6740,5,-1
'[21:31:18.552 2]',589,6741,4,-2
'[21:31:18.560 2]',593,6742,2,-2
'[21:31:18.568 2]',595,6743,0,-1
'[21:31:18.576 2]',595,6744,-1,-2
'[21:31:18.584 2]',594,6745,-3,-1
'[21:31:18.592 2]',591,6746,-4,0
'[21:31:18.600 2]',587,6747,-4,-2
'[21:31:18.608 2]',583,6748,-6,-1
'[21:31:18.616 2]',577,6749,-7,-1
'[21:31:18.624 2]',570,6750,-8,0
'[21:31:18.632 2]',562,6751,-8,0
'[21:31:18.640 2]',554,6752,-8,1
'[21:31:18.648 2]',546,6753,-7,-1
'[21:31:18.656 2]',539,6754,-8,1
'[21:31:18.664 2]',531,6755,-7,1
'[21:31:18.672 2]',524,6756,-6,-1
'[21:31:18.680 2]',518,6757,-7,-1
'[21:31:18.688 2]',511,6758,-8,2
'[21:31:18.696 2]',503,6759,-6,-1
'[21:31:18.704 2]',497,6760,-7,0
'[21:31:18.712 2]',490,6761,-7,-1
'[21:31:18.720 2]',483,6762,-8,-1
'[21:31:18.728 2]',475,6763,-9,0
'[21:31:18.736 2]',466,6764,-9,3
'[21:31:18.744 2]',457,6765,-6,-1
'[21:31:18.752 2]',451,6766,-7,1
'[21:31:18.760 2]',444,6767,-6,-1
'[21:31:18.768 2]',438,6768,-7,1
'[21:31:18.776 2]',431,6769,-6,0
'[21:31:18.784 2]',425,6770,-6,0
'[21:31:18.792 2]',419,6771,-6,0
'[21:31:18.800 2]',413,6772,-6,-1
'[21:31:18.808 2]',407,6773,-7,-1
'[21:31:18.816 2]',400,6774,-8,0
'[21:31:18.824 2]',392,6775,-8,0
'[21:31:18.832 2]',384,6776,-8,2
'[21:31:18.840 2]',376,6777,-6,1
'[21:31:18.848 2]',370,6778,-5,3
'[21:31:18.856 2]',365,6779,-2,4
'[21:31:18.864 2]',363,6780,2,4
'[21:31:18.872 2]',365,6781,6,7
'[21:31:18.880 2]',371,6782,13,5
'[21:31:18.888 2]',384,6783,18,1
'[21:31:18.896 2]',402,6784,19,2
'[21:31:18.904 2]',421,6785,21,2
'[21:31:18.912 2]',442,6786,23,3
'[21:31:18.920 2]',465,6787,26,-3
'[21:31:18.928 2]',491,6788,23,0
'[21:31:18.936 2]',514,6789,23,-5
'[21:31:18.944 2]',537,6790,18,-2
'[21:31:18.952 2]',555,6791,16,-4
'[21:31:18.960 2]',571,6792,12,-5
'[21:31:18.968 2]',583,6793,7,-2
'[21:31:18.976 2]',590,6794,5,-2
'[21:31:18.984 2]',595,6795,3,-3
'[21:31:18.992 2]',598,6796,0,-1
'[21:31:19.000 2]',598,6797,-1,-3
'[21:31:19.008 2]',597,6798,-4,-1
'[21:31:19.016 2]',593,6799,-5,1
'[21:31:19.024 2]',588,6800,-4,-2
'[21:31:19.032 2]',584,6801,-6,1
'[21:31:19.040 2]',578,6802,-5,-1
'[21:31:19.048 2]',573,6803,-6,1
'[21:31:19.056 2]',567,6804,-5,-1
'[21:31:19.064 2]',562,6805,-6,0
'[21:31:19.072 2]',556,6806,-6,-1
'[21:31:19.080 2]',550,6807,-7,2
'[21:31:19.088 2]',543,6808,-5,-2
'[21:31:19.096 2]',538,6809,-7,1
'[21:31:19.104 2]',531,6810,-6,0
'[21:31:19.112 2]',525,6811,-6,0
'[21:31:19.120 2]',519,6812,-6,-1
'[21:31:19.128 2]',513,6813,-7,1
'[21:31:19.136 2]',506,6814,-6,-2
'[21:31:19.144 2]',500,6815,-8,0
'[21:31:19.152 2]',492,6816,-8,0
'[21:31:19.160 2]',484,6817,-8,0
'[21:31:19.168 2]',476,6818,-8,2
'[21:31:19.176 2]',468,6819,-6,0
'[21:31:19.184 2]',462,6820,-6,1
'[21:31:19.192 2]',456,6821,-5,0
'[21:31:19.200 2]',451,6822,-5,0
'[21:31:19.208 2]',446,6823,-5,-1
'[21:31:19.216 2]',441,6824,-6,0
'[21:31:19.224 2]',435,6825,-6,0
'[21:31:19.232 2]',429,6826,-6,-1
'[21:31:19.240 2]',423,6827,-7,0
'[21:31:19.248 2]',416,6828,-7,1
'[21:31:19.256 2]',409,6829,-6,1
'[21:31:19.264 2]',403,6830,-5,2
'[21:31:19.272 2]',398,6831,-3,4
'[21:31:19.280 2]',395,6832,1,3
'[21:31:19.288 2]',396,6833,4,3
'[21:31:19.296 2]',400,6834,7,6
'[21:31:19.304 2]',407,6835,13,7
'[21:31:19.312 2]',420,6836,20,2
'[21:31:19.320 2]',440,6837,22,4
'[21:31:19.328 2]',462,6838,26,-2
'[21:31:19.336 2]',488,6839,24,0
'[21:31:19.344 2]',512,6840,24,-4
'[21:31:19.352 2]',536,6841,20,-3
'[21:31:19.360 2]',556,6842,17,-6
'[21:31:19.368 2]',573,6843,11,-4
'[21:31:19.376 2]',584,6844,7,-3
'[21:31:19.384 2]',591,6845,4,-3
'[21:31:19.392 2]',595,6846,1,-3
'[21:31:19.400 2]',596,6847,-2,-1
'[21:31:19.408 2]',594,6848,-3,0
'[21:31:19.416 2]',591,6849,-3,2
'[21:31:19.424 2]',588,6850,-1,-2
'[21:31:19.432 2]',587,6851,-3,-1
'[21:31:19.440 2]',584,6852,-4,-1
'[21:31:19.448 2]',580,6853,-5,-1
'[21:31:19.456 2]',575,6854,-6,-3
'[21:31:19.464 2]',569,6855,-9,0
'[21:31:19.472 2]',560,6856,-9,0
'[21:31:19.480 2]',551,6857,-9,1
'[21:31:19.488 2]',542,6858,-8,1
'[21:31:19.496 2]',534,6859,-7,-1
'[21:31:19.504 2]',527,6860,-8,0
'[21:31:19.512 2]',519,6861,-8,0
'[21:31:19.520 2]',511,6862,-8,1
'[21:31:19.528 2]',503,6863,-7,-1
'[21:31:19.536 2]',496,6864,-8,-1
'[21:31:19.544 2]',488,6865,-9,-1
'[21:31:19.552 2]',479,6866,-10,1
'[21:31:19.560 2]',469,6867,-9,1
'[21:31:19.568 2]',460,6868,-8,1
'[21:31:19.576 2]',452,6869,-7,0
'[21:31:19.584 2]',445,6870,-7,2
'[21:31:19.592 2]',438,6871,-5,0
'[21:31:19.600 2]',433,6872,-5,1
'[21:31:19.608 2]',428,6873,-4,-2
'[21:31:19.616 2]',424,6874,-6,1
'[21:31:19.624 2]',418,6875,-5,-1
'[21:31:19.632 2]',413,6876,-6,-1
'[21:31:19.640 2]',407,6877,-7,-1
'[21:31:19.648 2]',400,6878,-8,0
'[21:31:19.656 2]',392,6879,-8,0
'[21:31:19.664 2]',384,6880,-8,2
'[21:31:19.672 2]',376,6881,-6,0
'[21:31:19.680 2]',370,6882,-6,1
'[21:31:19.688 2]',364,6883,-5,3
'[21:31:19.696 2]',359,6884,-2,3
'[21:31:19.704 2]',357,6885,1,5
'[21:31:19.712 2]',358,6886,6,6
'[21:31:19.720 2]',364,6887,12,7
'[21:31:19.728 2]',376,6888,19,5
'[21:31:19.736 2]',395,6889,24,5
'[21:31:19.744 2]',419,6890,29,-2
'[21:31:19.752 2]',448,6891,27,-1
'[21:31:19.760 2]',475,6892,26,-2
'[21:31:19.768 2]',501,6893,24,-5
'[21:31:19.776 2]',525,6894,19,-2
'[21:31:19.784 2]',544,6895,17,-5
'[21:31:19.792 2]',561,6896,12,-5
'[21:31:19.800 2]',573,6897,7,-2
'[21:31:19.808 2]',580,6898,5,-2
'[21:31:19.816 2]',585,6899,3,-2
'[21:31:19.824 2]',588,6900,1,-2
'[21:31:19.832 2]',589,6901,-1,-1
'[21:31:19.840 2]',588,6902,-2,-3
'[21:31:19.848 2]',586,6903,-5,0
'[21:31:19.856 2]',581,6904,-5,-2
'[21:31:19.864 2]',576,6905,-7,1
'[21:31:19.872 2]',569,6906,-6,-1
'[21:31:19.880 2]',563,6907,-7,0
'[21:31:19.888 2]',556,6908,-7,1
'[21:31:19.896 2]',549,6909,-6,-1
'[21:31:19.904 2]',543,6910,-7,0
'[21:31:19.912 2]',536,6911,-7,-1
'[21:31:19.920 2]',529,6912,-8,0
'[21:31:19.928 2]',521,6913,-8,1
'[21:31:19.936 2]',513,6914,-7,1
'[21:31:19.944 2]',506,6915,-6,-1
'[21:31:19.952 2]',500,6916,-7,0
'[21:31:19.960 2]',493,6917,-7,-1
'[21:31:19.968 2]',486,6918,-8,0
'[21:31:19.976 2]',478,6919,-8,0
'[21:31:19.984 2]',470,6920,-8,3
'[21:31:19.992 2]',462,6921,-5,0
'[21:31:20.000 2]',457,6922,-5,0
'[21:31:20.008 2]',452,6923,-5,-1
'[21:31:20.016 2]',447,6924,-6,0
'[21:31:20.024 2]',441,6925,-6,0
'[21:31:20.032 2]',435,6926,-6,0
'[21:31:20.040 2]',429,6927,-6,-2
'[21:31:20.048 2]',423,6928,-8,3
'[21:31:20.056 2]',415,6929,-5,-2
'[21:31:20.064 2]',410,6930,-7,0
'[21:31:20.072 2]',403,6931,-7,-1
'[21:31:20.080 2]',396,6932,-8,2
'[21:31:20.088 2]',388,6933,-6,0
'[21:31:20.096 2]',382,6934,-6,0
'[21:31:20.104 2]',376,6935,-6,0
'[21:31:20.112 2]',370,6936,-6,4
'[21:31:20.120 2]',364,6937,-2,6
'[21:31:20.128 2]',362,6938,4,6
'[21:31:20.136 2]',366,6939,10,8
'[21:31:20.144 2]',376,6940,18,4
'[21:31:20.152 2]',394,6941,22,5
'[21:31:20.160 2]',416,6942,27,-2
'[21:31:20.168 2]',443,6943,25,-1
'[21:31:20.176 2]',468,6944,24,1
'[21:31:20.184 2]',492,6945,25,-2
'[21:31:20.192 2]',517,6946,23,-9
'[21:31:20.200 2]',540,6947,14,-2
'[21:31:20.208 2]',554,6948,12,-3
'[21:31:20.216 2]',566,6949,9,-3
'[21:31:20.224 2]',575,6950,6,-2
'[21:31:20.232 2]',581,6951,4,-3
'[21:31:20.240 2]',585,6952,1,-1
'[21:31:20.248 2]',586,6953,0,-2
'[21:31:20.256 2]',586,6954,-2,-3
'[21:31:20.264 2]',584,6955,-5,-2
'[21:31:20.272 2]',579,6956,-7,-1
'[21:31:20.280 2]',572,6957,-8,0
'[21:31:20.288 2]',564,6958,-8,2
'[21:31:20.296 2]',556,6959,-6,0
'[21:31:20.304 2]',550,6960,-6,1
'[21:31:20.312 2]',544,6961,-5,0
'[21:31:20.320 2]',539,6962,-5,0
'[21:31:20.328 2]',534,6963,-5,0
'[21:31:20.336 2]',529,6964,-5,0
'[21:31:20.344 2]',524,6965,-5,-2
'[21:31:20.352 2]',519,6966,-7,0
'[21:31:20.360 2]',512,6967,-7,0
'[21:31:20.368 2]',505,6968,-7,-2
'[21:31:20.376 2]',498,6969,-9,-1
'[21:31:20.384 2]',489,6970,-10,2
'[21:31:20.392 2]',479,6971,-8,0
'[21:31:20.400 2]',471,6972,-8,0
'[21:31:20.408 2]',463,6973,-8,-1
'[21:31:20.416 2]',455,6974,-9,1
'[21:31:20.424 2]',446,6975,-8,1
'[21:31:20.432 2]',438,6976,-7,0
'[21:31:20.440 2]',431,6977,-7,1
'[21:31:20.448 2]',424,6978,-6,1
'[21:31:20.456 2]',418,6979,-5,0
'[21:31:20.464 2]',413,6980,-5,0
'[21:31:20.472 2]',408,6981,-5,0
'[21:31:20.480 2]',403,6982,-5,1
'[21:31:20.488 2]',398,6983,-4,-1
'[21:31:20.496 2]',394,6984,-5,-1
'[21:31:20.504 2]',389,6985,-6,-1
'[21:31:20.512 2]',383,6986,-7,1
'[21:31:20.520 2]',376,6987,-6,1
'[21:31:20.528 2]',370,6988,-5,4
'[21:31:20.536 2]',365,6989,-1,5
'[21:31:20.544 2]',364,6990,4,6
'[21:31:20.552 2]',368,6991,10,8
'[21:31:20.560 2]',378,6992,18,4
'[21:31:20.568 2]',396,6993,22,4
'[21:31:20.576 2]',418,6994,26,0
'[21:31:20.584 2]',444,6995,26,-3
'[21:31:20.592 2]',470,6996,23,-4
'[21:31:20.600 2]',493,6997,19,0
'[21:31:20.608 2]',512,6998,19,-4
'[21:31:20.616 2]',531,6999,15,-1
'[21:31:20.624 2]',546,7000,14,-3
'[21:31:20.632 2]',560,7001,11,-3
'[21:31:20.640 2]',571,7002,8,-3
'[21:31:20.648 2]',579,7003,5,-2
'[21:31:20.656 2]',584,7004,3,-3
'[21:31:20.664 2]',587,7005,0,0
'[21:31:20.672 2]',587,7006,0,-1
'[21:31:20.680 2]',587,7007,-1,-3
'[21:31:20.688 2]',586,7008,-4,0
'[21:31:20.696 2]',582,7009,-4,-2
'[21:31:20.704 2]',578,7010,-6,-1
'[21:31:20.712 2]',572,7011,-7,-1
'[21:31:20.720 2]',565,7012,-8,1
'[21:31:20.728 2]',557,7013,-7,0
'[21:31:20.736 2]',550,7014,-7,2
'[21:31:20.744 2]',543,7015,-5,-2
'[21:31:20.752 2]',538,7016,-7,1
'[21:31:20.760 2]',531,7017,-6,-1
'[21:31:20.768 2]',525,7018,-7,0
'[21:31:20.776 2]',518,7019,-7,-1
'[21:31:20.784 2]',511,7020,-8,2
'[21:31:20.792 2]',503,7021,-6,-1
'[21:31:20.800 2]',497,7022,-7,1
'[21:31:20.808 2]',490,7023,-6,0
'[21:31:20.816 2]',484,7024,-6,0
'[21:31:20.824 2]',478,7025,-6,0
'[21:31:20.832 2]',472,7026,-6,-1
'[21:31:20.840 2]',466,7027,-7,-1
'[21:31:20.848 2]',459,7028,-8,-1
'[21:31:20.856 2]',451,7029,-9,0
'[21:31:20.864 2]',442,7030,-9,0
'[21:31:20.872 2]',433,7031,-9,1
'[21:31:20.880 2]',424,7032,-8,3
'[21:31:20.888 2]',416,7033,-5,0
'[21:31:20.896 2]',411,7034,-5,-1
'[21:31:20.904 2]',406,7035,-6,0
'[21:31:20.912 2]',400,7036,-6,0
'[21:31:20.920 2]',394,7037,-6,1
'[21:31:20.928 2]',388,7038,-5,1
'[21:31:20.936 2]',383,7039,-4,2
'[21:31:20.944 2]',379,7040,-2,4
'[21:31:20.952 2]',377,7041,2,6
'[21:31:20.960 2]',379,7042,8,6
'[21:31:20.968 2]',387,7043,14,3
'[21:31:20.976 2]',401,7044,17,2
'[21:31:20.984 2]',418,7045,19,0
'[21:31:20.992 2]',437,7046,19,2
'[21:31:21.000 2]',456,7047,21,2
'[21:31:21.008 2]',477,7048,23,-3
'[21:31:21.016 2]',500,7049,20,-2
'[21:31:21.024 2]',520,7050,18,-4
'[21:31:21.032 2]',538,7051,14,-2
'[21:31:21.040 2]',552,7052,12,-4
'[21:31:21.048 2]',564,7053,8,-3
'[21:31:21.056 2]',572,7054,5,-3
'[21:31:21.064 2]',577,7055,2,-2
'[21:31:21.072 2]',579,7056,0,-1
'[21:31:21.080 2]',579,7057,-1,-1
'[21:31:21.088 2]',578,7058,-2,-1
'[21:31:21.096 2]',576,7059,-3,-3
'[21:31:21.104 2]',573,7060,-6,-2
'[21:31:21.112 2]',567,7061,-8,0
'[21:31:21.120 2]',559,7062,-8,1
'[21:31:21.128 2]',551,7063,-7,1
'[21:31:21.136 2]',544,7064,-6,-1
'[21:31:21.144 2]',538,7065,-7,-1
'[21:31:21.152 2]',531,7066,-8,0
'[21:31:21.160 2]',523,7067,-8,-2
'[21:31:21.168 2]',515,7068,-10,1
'[21:31:21.176 2]',505,7069,-9,2
'[21:31:21.184 2]',496,7070,-7,1
'[21:31:21.192 2]',489,7071,-6,0
'[21:31:21.200 2]',483,7072,-6,0
'[21:31:21.208 2]',477,7073,-6,0
'[21:31:21.216 2]',471,7074,-6,0
'[21:31:21.224 2]',465,7075,-6,1
'[21:31:21.232 2]',459,7076,-5,-3
'[21:31:21.240 2]',454,7077,-8,0
'[21:31:21.248 2]',446,7078,-8,0
'[21:31:21.256 2]',438,7079,-8,0
'[21:31:21.264 2]',430,7080,-8,0
'[21:31:21.272 2]',422,7081,-8,2
'[21:31:21.280 2]',414,7082,-6,1
'[21:31:21.288 2]',408,7083,-5,0
'[21:31:21.296 2]',403,7084,-5,-1
'[21:31:21.304 2]',398,7085,-6,-1
'[21:31:21.312 2]',392,7086,-7,0
'[21:31:21.320 2]',385,7087,-7,-1
'[21:31:21.328 2]',378,7088,-8,3
'[21:31:21.336 2]',370,7089,-5,1
'[21:31:21.344 2]',365,7090,-4,1
'[21:31:21.352 2]',361,7091,-3,2
'[21:31:21.360 2]',358,7092,-1,4
'[21:31:21.368 2]',357,7093,3,5
'[21:31:21.376 2]',360,7094,8,2
'[21:31:21.384 2]',368,7095,10,5
'[21:31:21.392 2]',378,7096,15,5
'[21:31:21.400 2]',393,7097,20,6
'[21:31:21.408 2]',413,7098,26,-1
'[21:31:21.416 2]',439,7099,25,0
'[21:31:21.424 2]',464,7100,25,-4
'[21:31:21.432 2]',489,7101,21,-2
'[21:31:21.440 2]',510,7102,19,-4
'[21:31:21.448 2]',529,7103,15,-2
'[21:31:21.456 2]',544,7104,13,-3
'[21:31:21.464 2]',557,7105,10,-2
'[21:31:21.472 2]',567,7106,8,-1
'[21:31:21.480 2]',575,7107,7,-3
'[21:31:21.488 2]',582,7108,4,-2
'[21:31:21.496 2]',586,7109,2,0
'[21:31:21.504 2]',588,7110,2,-2
'[21:31:21.512 2]',590,7111,0,-2
'[21:31:21.520 2]',590,7112,-2,-1
'[21:31:21.528 2]',588,7113,-3,-4
'[21:31:21.536 2]',585,7114,-7,-1
'[21:31:21.544 2]',578,7115,-8,-1
'[21:31:21.552 2]',570,7116,-9,0
'[21:31:21.560 2]',561,7117,-9,1
'[21:31:21.568 2]',552,7118,-8,1
'[21:31:21.576 2]',544,7119,-7,0
'[21:31:21.584 2]',537,7120,-7,1
'[21:31:21.592 2]',530,7121,-6,-1
'[21:31:21.600 2]',524,7122,-7,-1
'[21:31:21.608 2]',517,7123,-8,0
'[21:31:21.616 2]',509,7124,-8,1
'[21:31:21.624 2]',501,7125,-7,0
'[21:31:21.632 2]',494,7126,-7,0
'[21:31:21.640 2]',487,7127,-7,0
'[21:31:21.648 2]',480,7128,-7,0
'[21:31:21.656 2]',473,7129,-7,-1
'[21:31:21.664 2]',466,7130,-8,2
'[21:31:21.672 2]',458,7131,-6,-1
'[21:31:21.680 2]',452,7132,-7,0
'[21:31:21.688 2]',445,7133,-7,1
'[21:31:21.696 2]',438,7134,-6,-1
'[21:31:21.704 2]',432,7135,-7,-1
'[21:31:21.712 2]',425,7136,-8,1
'[21:31:21.720 2]',417,7137,-7,-1
'[21:31:21.728 2]',410,7138,-8,0
'[21:31:21.736 2]',402,7139,-8,0
'[21:31:21.744 2]',394,7140,-8,1
'[21:31:21.752 2]',386,7141,-7,1
'[21:31:21.760 2]',379,7142,-6,2
'[21:31:21.768 2]',373,7143,-4,1
'[21:31:21.776 2]',369,7144,-3,3
'[21:31:21.784 2]',366,7145,0,3
'[21:31:21.792 2]',366,7146,3,5
'[21:31:21.800 2]',369,7147,8,6
'[21:31:21.808 2]',377,7148,14,5
'[21:31:21.816 2]',391,7149,19,3
'[21:31:21.824 2]',410,7150,22,2
'[21:31:21.832 2]',432,7151,24,-2
'[21:31:21.840 2]',456,7152,22,-1
'[21:31:21.848 2]',478,7153,21,-3
'[21:31:21.856 2]',499,7154,18,-2
'[21:31:21.864 2]',517,7155,16,-5
'[21:31:21.872 2]',533,7156,11,-3
'[21:31:21.880 2]',544,7157,8,-3
'[21:31:21.888 2]',552,7158,5,-2
'[21:31:21.896 2]',557,7159,3,-1
'[21:31:21.904 2]',560,7160,2,-2
'[21:31:21.912 2]',562,7161,0,-2
'[21:31:21.920 2]',562,7162,-2,-1
'[21:31:21.928 2]',560,7163,-3,-2
'[21:31:21.936 2]',557,7164,-5,-1
'[21:31:21.944 2]',552,7165,-6,0
'[21:31:21.952 2]',546,7166,-6,-1
'[21:31:21.960 2]',540,7167,-7,-1
'[21:31:21.968 2]',533,7168,-8,0
'[21:31:21.976 2]',525,7169,-8,1
'[21:31:21.984 2]',517,7170,-7,1
'[21:31:21.992 2]',510,7171,-6,0
'[21:31:22.000 2]',504,7172,-6,-1
'[21:31:22.008 2]',498,7173,-7,0
'[21:31:22.016 2]',491,7174,-7,1
'[21:31:22.024 2]',484,7175,-6,1
'[21:31:22.032 2]',478,7176,-5,0
'[21:31:22.040 2]',473,7177,-5,0
'[21:31:22.048 2]',468,7178,-5,-1
'[21:31:22.056 2]',463,7179,-6,1
'[21:31:22.064 2]',457,7180,-5,-3
'[21:31:22.072 2]',452,7181,-8,-1
'[21:31:22.080 2]',444,7182,-9,2
'[21:31:22.088 2]',435,7183,-7,1
'[21:31:22.096 2]',428,7184,-6,0
'[21:31:22.104 2]',422,7185,-6,2
'[21:31:22.112 2]',416,7186,-4,-1
'[21:31:22.120 2]',412,7187,-5,1
'[21:31:22.128 2]',407,7188,-4,-1
'[21:31:22.136 2]',403,7189,-5,-2
'[21:31:22.144 2]',398,7190,-7,0
'[21:31:22.152 2]',391,7191,-7,-2
'[21:31:22.160 2]',384,7192,-9,1
'[21:31:22.168 2]',375,7193,-8,1
'[21:31:22.176 2]',367,7194,-7,2
'[21:31:22.184 2]',360,7195,-5,3
'[21:31:22.192 2]',355,7196,-2,3
'[21:31:22.200 2]',353,7197,1,6
'[21:31:22.208 2]',354,7198,7,5
'[21:31:22.216 2]',361,7199,12,7
'[21:31:22.224 2]',373,7200,19,11
'[21:31:22.232 2]',392,7201,30,7
'[21:31:22.240 2]',422,7202,37,-5
'[21:31:22.248 2]',459,7203,32,-3
'[21:31:22.256 2]',491,7204,29,-5
'[21:31:22.264 2]',520,7205,24,-3
'[21:31:22.272 2]',544,7206,21,-4
'[21:31:22.280 2]',565,7207,17,-5
'[21:31:22.288 2]',582,7208,12,-2
'[21:31:22.296 2]',594,7209,10,-1
'[21:31:22.304 2]',604,7210,9,-1
'[21:31:22.312 2]',613,7211,8,-2
'[21:31:22.320 2]',621,7212,6,-3
'[21:31:22.328 2]',627,7213,3,-1
'[21:31:22.336 2]',630,7214,2,-3
'[21:31:22.344 2]',632,7215,-1,-3
'[21:31:22.352 2]',631,7216,-4,-2
'[21:31:22.360 2]',627,7217,-6,-3
'[21:31:22.368 2]',621,7218,-9,0
'[21:31:22.376 2]',612,7219,-9,0
'[21:31:22.384 2]',603,7220,-9,1
'[21:31:22.392 2]',594,7221,-8,0
'[21:31:22.400 2]',586,7222,-8,2
'[21:31:22.408 2]',578,7223,-6,-1
'[21:31:22.416 2]',572,7224,-7,1
'[21:31:22.424 2]',565,7225,-6,-2
'[21:31:22.432 2]',559,7226,-8,0
'[21:31:22.440 2]',551,7227,-8,1
'[21:31:22.448 2]',543,7228,-7,-1
'[21:31:22.456 2]',536,7229,-8,0
'[21:31:22.464 2]',528,7230,-8,0
'[21:31:22.472 2]',520,7231,-8,1
'[21:31:22.480 2]',512,7232,-7,2
'[21:31:22.488 2]',505,7233,-5,1
'[21:31:22.496 2]',500,7234,-4,-2
'[21:31:22.504 2]',496,7235,-6,-2
'[21:31:22.512 2]',490,7236,-8,-1
'[21:31:22.520 2]',482,7237,-9,-1
'[21:31:22.528 2]',473,7238,-10,2
'[21:31:22.536 2]',463,7239,-8,-1
'[21:31:22.544 2]',455,7240,-9,1
'[21:31:22.552 2]',446,7241,-8,-1
'[21:31:22.560 2]',438,7242,-9,1
'[21:31:22.568 2]',429,7243,-8,0
'[21:31:22.576 2]',421,7244,-8,0
'[21:31:22.584 2]',413,7245,-8,1
'[21:31:22.592 2]',405,7246,-7,0
'[21:31:22.600 2]',398,7247,-7,3
'[21:31:22.608 2]',391,7248,-4,2
'[21:31:22.616 2]',387,7249,-2,5
'[21:31:22.624 2]',385,7250,3,5
'[21:31:22.632 2]',388,7251,8,7
'[21:31:22.640 2]',396,7252,15,5
'[21:31:22.648 2]',411,7253,20,3
'[21:31:22.656 2]',431,7254,23,1
'[21:31:22.664 2]',454,7255,24,-1
'[21:31:22.672 2]',478,7256,23,-3
'[21:31:22.680 2]',501,7257,20,-2
'[21:31:22.688 2]',521,7258,18,-3
'[21:31:22.696 2]',539,7259,15,-1
'[21:31:22.704 2]',554,7260,14,-3
'[21:31:22.712 2]',568,7261,11,-3
'[21:31:22.720 2]',579,7262,8,-2
'[21:31:22.728 2]',587,7263,6,-2
'[21:31:22.736 2]',593,7264,4,-2
'[21:31:22.744 2]',597,7265,2,-2
'[21:31:22.752 2]',599,7266,0,-3
'[21:31:22.760 2]',599,7267,-3,-1
'[21:31:22.768 2]',596,7268,-4,-1
'[21:31:22.776 2]',592,7269,-5,0
'[21:31:22.784 2]',587,7270,-5,-1
'[21:31:22.792 2]',582,7271,-6,0
'[21:31:22.800 2]',576,7272,-6,0
'[21:31:22.808 2]',570,7273,-6,-1
'[21:31:22.816 2]',564,7274,-7,-1
'[21:31:22.824 2]',557,7275,-8,1
'[21:31:22.832 2]',549,7276,-7,-2
'[21:31:22.840 2]',542,7277,-9,0
'[21:31:22.848 2]',533,7278,-9,2
'[21:31:22.856 2]',524,7279,-7,0
'[21:31:22.864 2]',517,7280,-7,0
'[21:31:22.872 2]',510,7281,-7,3
'[21:31:22.880 2]',503,7282,-4,0
'[21:31:22.888 2]',499,7283,-4,-1
'[21:31:22.896 2]',495,7284,-5,-1
'[21:31:22.904 2]',490,7285,-6,0
'[21:31:22.912 2]',484,7286,-6,0
'[21:31:22.920 2]',478,7287,-6,-2
'[21:31:22.928 2]',472,7288,-8,1
'[21:31:22.936 2]',464,7289,-7,1
'[21:31:22.944 2]',457,7290,-6,-2
